precinct_part_text_name,Count
Ward 5 Prec 9-3,2
Ward 5 Prec 9-4,14
Ward 6 Prec 01,106
Ward 6 Precicnt 1,1552
Ward 6 Precinct 2,1266
Ward 8 Prec 01,569
Ward 8 Prec 02,5
Ward 8 Prec 03,930
Ward 8 Prec 03-2,482
Ward 9 Prec 01,192
Ward 9 Prec 02,129
Ward 9 Prec 03,75
Waring City H1/106/2,19
Waring H1/106/2,37
Waring H1/395/1,9
Washington,225
Washington-North Arma 246 36,94
Washington-North Arma 246 36 H,9
Washington-North Arma 248 14,4
Washington-South Arma 246 25,171
Washington-South Arma 246 25 H,49
Washington-USD 286-Member 3,52
Washington-USD 436,7
Washington - 109 1/4 C2 F1,40
Washington - 109 1/4 C2 F9,1
Washington - 329-4,68
Washington - USD 321 1-4,192
Washington - USD 321 1-4 HOSP,63
Washington - USD 337 2-5,23
"Washington City, 108.2-5",442
"Washington City, 108.3-6",220
Washington Township,38
Washington Twp-Blair,175
Washington Twp (111 2-4-6),10
Washington Twp (415 1-4),15
Washington Twp (430 3-6),122
Washington TWP 107-1,43
Washington Twp 113,189
Washington Twp EGDD,19
"Washington Twp, 108.1-4",17
"Washington Twp, 108.2-5",37
"Washington Twp, 108.3-6",80
"Washington Twp, 223.1",8
Water USD 498,95
Water USD 498/W,471
Wathena City,698
Wathena City EGDD,156
"Waverly City, 05.1",374
"Wayne Twp-USD 111 2,4,6,7",5
"Wayne Twp-USD 114 1,3,5,7",14
Wayne Twp-USD 429 1-7,112
Wayne Twp / USD 347,2
Wayne Twp / USD 502,55
WD 1A,1517
WD 1ABX,2
WD 2A,1272
WD 2ABX,37
WD 2ACX,30
WD 2ADX,3
WD 3A,154
WD 4A,1751
WD 5A,1786
Webber City 107-1,21
Webster Township,39
Welda 365/3-6,205
Welda 479/2-5,4
Welda 479/3-6,7
Wellington City H80 353/1,1655
Wellington City H80 353/1 H80,257
Wellington City H80 353/2 H80,2098
Wellington City H80 353/3,180
Wellington City H80 353/3 H80,690
Wellington Lake Exclave 353/3,3
Wellington Twnshp H79 353/3,163
Wellington Twnshp H80 353/3,83
Wellington Twnshp H80A 353/3,14
Wellington Twnsp H80 PtA 353/3,5
Wells USD 380,30
Wells USD 380.4,44
Wells USD 498,22
Wellsville/289/1-4,1369
Wendell Twp-USD 315,15
Wendell Twp-USD 316,27
"West Branch USD411-1,4",121
"West Branch USD411-2,5",10
"West Branch USD411-3,6",177
"West Branch USD411-3,6/HVFire1",3
West Branch USD460,2
West Center,104
West Ellsworth (327/1),317
West Ellsworth (327/2),227
West Elm 257,412
West Elm 258 All At Large,3
West Erie City  (101/2),332
West Erie TWP (101/1),8
West Erie TWP (101/2),85
West Erie TWP (101/3),49
West Erie TWP (413),28
West Fairview 340 1/4,6
West Fairview 340 3/6,578
West Hale Twp-USD 314,49
West Hibbard Twp,28
West Marion,74
West Morgan Twp-USD 315,304
West Second 409,746
West Third 409,1502
Western Twp. #241,14
Western Twp. #275,9
Westminster USD 310,79
Westphalia 365/1-4,138
Westphalia City,90
Westy / PT City 323.5,151
Westy / RC City 323.5,317
Wetmore City,196
Wetmore Twp - USD 335 Mbr 2,92
Wetmore Twp - USD 335 Mbr 4,6
Wheatland,44
Wheatland 306 SM2,2
Wheatland 306 SM3,1
Wheatland 473-3,106
Wheatland Twp/347/shd,49
Wheatland Twp/381/1-4/shd,61
Wheaton City (H) 322.5,80
White Cloud City,98
White Rock - 109 1/4 C2 F9,15
White Rock - 426 1 C2 F12,36
White Rock - 426 1 C2 F2,4
White Rock - 426 2 C2 F10,8
White Rock - 426 2 C2 F12,11
White Rock Township,25
White Rock Twp,10
White U.S.D. 311,8
White USD 331 Po 3 Comm 1,94
White USD 331 Po 4 Comm 1,62
White USD 331 Pos. 1,14
White USD 331 Pos. 2,47
White USD 331 Pos. 3 Comm 3,51
Whitemound 107-2,30
Whitewater City 206 72,533
Whiting - USD 335 5,87
Whiting - USD 430 2-5,11
Whiting City - USD 335 5,138
WI/Cambridge City/462/1-4,60
Wilburn Twp/102,5
Wilburn Twp/219/mhd,27
Wilburn Twp/225,26
"Wildcat Township (282, 3&6)",128
"Wildcat Township (462, 1-4)",2
Wildcat Twp H64,654
Wildcat Twp Part B H67,2
Wildhorse Twp/USD 269 #1,19
Wildhorse Twp/USD 281,29
Williamsburg City/287/3-6,220
Williamsburg Twp/243/3-6,2
Williamsburg Twp/287/3-6,262
Willis City,21
Willowbrook USD 309 3-6,91
Willowdale 1-393-1,13
Willowdale 393-1,67
Willowdale 435-3,145
Willowdale1-473-1,15
Wilm Twp 330-2&5,23
Wilm Twp 330-3&6,99
Wilson City (112/1),472
Wilson City (112/2),55
Wilson Twp (112/2),68
Wilson Twp / 482,47
"Wilson USD 408-3,6/Hospital",80
"Wilson USD408-2,5/CVD",3
"Wilson USD408-2,5/Hospital",27
"Wilson USD408-3,6",4
"Wilson USD410-1,4",28
"Wilson USD410-1,4/Hospital",3
Winchester City 339 2/5,5
Winchester City 339 3/6,339
Windom - USD 444,77
Windsor/462/1-4,41
Windsor/462/3-6,1
"Winfield Twp/392, 3",17
Wingfield - USD 417,1
Wingfield - USD 475,134
Winona City,139
Winona Twp. #275,50
WL H69 (305),16
WL H69 (306-14),17
WL H69 (306-25),121
WL H69 (306-36),274
WMC 368 2-5,461
WMC 416-2,25
WMC 416-4,132
Wolf River Twp-Sev USD 429,22
Woodbine City USD 481,118
WP/226-3/M,8
WP/483-4/M,68
WP/483-5/M,28
"WR Twp Leona USD 111 2,4,6,7",39
"WR Twp Sev USD 111 2,4,6,7",90
WS H107 (307-14),5
WS H69 (307-14),4
WS H69 (307-25),78
WS H69 (400-01),27
WS/1/292,26
WS/1/412,20
WV EXC 367 3-6,172
WV EXC 368 2-5,121
WV6 367 3-6,3
WV6 367 3-6 (23 De-Annex),38
WV6 367 3-6 (HWY 169),217
WV6 368 1-4,64
WV6 368 2-5,125
WV9 367-3-6,43
Yoder H114 USD 309 3-6,5
Yoder H114 USD 312 1-4,132
Yoder H114 USD 312 2-5,218
Yoder H114 USD 312 3-6,47
York/310/H4/C1,9
York/349/H4/C1,20
Zeandale Twp-1,94
Zeandale Twp-2,2
Zeandale Twp-3,181
Zenda City USD 332 Pos. 6,47
