precinctPart,Count
Shawnee|2/4 501-1|02,417
Shawnee|2/5 501-1|01,373
Shawnee|2/6 501-1|02,476
Shawnee|2/7 501-1|01,327
Shawnee|2/8 501-1|02,415
Shawnee|2/9 501-1|01,537
Shawnee|21 Urban Hills 345-A|01,16
Shawnee|22 Ltl Muddy Crk 345-C|01,446
Shawnee|24 Sac 345-C|02,804
Shawnee|25 Sherman 345-B|02,40
Shawnee|25 Sherman 345-C|01,679
Shawnee|26 Iroquois 345-A|01,932
Shawnee|28 West Wichita 345-A|01,586
Shawnee|29 Indianola 345-A|01,304
Shawnee|29 Indianola 345-B|02,422
Shawnee|3/1 501-2|01,516
Shawnee|3/10 501-1|01,59
Shawnee|3/2 501-2|01,399
Shawnee|3/3 501-2|01,442
Shawnee|3/4 501-2|01,456
Shawnee|3/5 501-2|01,329
Shawnee|3/6 501-1|01,48
Shawnee|3/6 501-2|02,300
Shawnee|3/7 501-2|01,517
Shawnee|3/8 501-2|01,406
Shawnee|3/9 501-1|01,398
Shawnee|3/9 501-2|02,198
Shawnee|30 Apache 345-A|01,719
Shawnee|31 East Wichita 345-A|01,1065
Shawnee|32 Fox 340-2|01,117
Shawnee|32 Fox 345-C|02,713
Shawnee|33 Elmont 345-B|02,1077
Shawnee|34 Kilmer 340-2|01,79
Shawnee|34 Kilmer 345-C|02,136
Shawnee|35 Rochester 345-B|01,703
Shawnee|36 East Soldier 345-C|01,794
Shawnee|37 Whitfield 345-A|01,59
Shawnee|37 Whitfield 345-B|02,545
Shawnee|38 Sioux 345-C|01,627
Shawnee|39 Pottawatomie 345-B|01,809
Shawnee|4/1 450-A|01,405
Shawnee|4/1 501-1|02,36
Shawnee|4/10 501-1|02,518
Shawnee|4/11 501-2|01,141
Shawnee|4/14 501-1|01,57
Shawnee|4/15 501-2|01,328
Shawnee|4/2 501-1|01,694
Shawnee|4/3 501-1|01,398
Shawnee|4/4 501-1|01,666
Shawnee|4/6 501-2|01,588
Shawnee|4/7 501-1|01,353
Shawnee|4/8 501-1|01,510
Shawnee|4/9 501-1|01,492
Shawnee|40 Stinson Creek 450-A|01,261
Shawnee|41 North Tecumseh 450-A|01,643
Shawnee|42 South Tecumseh 450-B|01,581
Shawnee|43 Pawnee 450-B|01,762
Shawnee|44 Kaw 450-A|01,730
Shawnee|45 Peck 450-A|01,429
Shawnee|46 East Peck 450-A|01,447
Shawnee|47 Kiowa 450-B|01,971
Shawnee|48 Cheyenne 450-A|01,754
Shawnee|49 Ponca 450-B|01,429
Shawnee|5/1 501-1|04,432
Shawnee|5/10 450-B|02,703
Shawnee|5/11 450-A|01,654
Shawnee|5/14 450-A|02,449
Shawnee|5/15 450-B|02,195
Shawnee|5/2 501-1|01,486
Shawnee|5/3 501-1|01,439
Shawnee|5/4 501-1|01,451
Shawnee|5/5 501-1|01,522
Shawnee|5/6 501-1|01,437
Shawnee|5/7 501-1|01,424
Shawnee|5/8 450-B|02,98
Shawnee|5/8 501-1|05,266
Shawnee|5/9 450-B|01,430
Shawnee|5/9 501-1|03,262
Shawnee|5/91 450-B|01,226
Shawnee|52 Deer Creek 450-A|01,13
Shawnee|52 Deer Creek 450-B|02,21
Shawnee|53 Pauline 450-C|02,269
Shawnee|54 West Potter 437-B|01,98
Shawnee|55 Central Pauline 437-B|01,156
Shawnee|56 Northwest Monmouth 450-C|01,531
Shawnee|57 Northeast Monmouth 450-C|01,753
Shawnee|58 South Monmouth 434-1|01,1
Shawnee|58 South Monmouth 450-C|02,951
Shawnee|59 N Central Monmouth 450-C|01,382
Shawnee|6/1 501-1|01,448
Shawnee|6/2 501-1|01,577
Shawnee|6/3 501-2|01,498
Shawnee|6/4 501-2|01,643
Shawnee|6/5 501-2|01,503
Shawnee|6/6 501-2|01,422
Shawnee|6/7 437-B|02,20
Shawnee|6/7 501-2|03,350
Shawnee|6/8 501-1|02,718
Shawnee|6/9 437-B|01,498
Shawnee|6/9 450-C|02,940
Shawnee|62 Forbes 450-C|01,91
Shawnee|63 Montara 437-B|01,665
Shawnee|63 Montara 450-C|02,12
Shawnee|64 Cullen 437-B|01,745
Shawnee|65 Wakarusa 437-B|01,589
Shawnee|65 Wakarusa 450-C|02,143
Shawnee|66 Kingston 450-C|01,193
Shawnee|7/1 501-2|01,481
Shawnee|7/10 501-3|02,428
Shawnee|7/11 501-2|01,362
Shawnee|7/11 501-3|02,250
Shawnee|7/2 501-2|01,508
Shawnee|7/3 501-2|02,549
Shawnee|7/4 501-3|01,545
Shawnee|7/5 501-2|01,335
Shawnee|7/5 501-3|02,90
Shawnee|7/6 501-2|01,391
Shawnee|7/7 501-2|01,409
Shawnee|7/9 501-3|01,356
Shawnee|72 City of Auburn 437-B|01,781
Shawnee|73 Meadowlark 437-B|01,910
Shawnee|74 Buffalo 330-1|01,28
Shawnee|74 Buffalo 330-2|02,133
Shawnee|74 Buffalo 437-B|03,508
Shawnee|8/1 501-2|01,475
Shawnee|8/10 501-3|01,386
Shawnee|8/11 501-3|01,563
Shawnee|8/2 501-2|01,461
Shawnee|8/3 501-2|01,563
Shawnee|8/4 501-2|01,542
Shawnee|8/5 501-3|03,748
Shawnee|8/6 501-3|01,369
Shawnee|8/7 501-2|01,496
Shawnee|8/8 501-2|01,425
Shawnee|8/9 501-3|03,530
Shawnee|80 Gaillardia 437-A|01,835
Shawnee|81 Dover 321-2|01,63
Shawnee|81 Dover 330-1|02,441
Shawnee|81 Dover 437-B|03,56
Shawnee|82 Willard 321-2-W|02,34
Shawnee|82 Willard 321-2|01,359
Shawnee|82 Willard 330-1|03,26
Shawnee|82 Willard 437-A|04,82
Shawnee|83 Ichabod Wsbn 437-C|02,12
Shawnee|84 Yucca 330-1|01,80
Shawnee|84 Yucca 437-B|02,181
Shawnee|85 Aldersgate 437-C|01,372
Shawnee|86 Sunflower 437-C|01,1145
Shawnee|87 Washburn 437-B|01,597
Shawnee|87 Washburn 437-C|02,341
Shawnee|89 North Mission 437-A|01,180
Shawnee|9 East Silver Lake 372-S|02,537
Shawnee|9 East Silver Lake 372|01,298
Shawnee|9/1 501-2|02,145
Shawnee|9/10 501-2|01,299
Shawnee|9/10 501-3|02,549
Shawnee|9/11 501-2|01,433
Shawnee|9/12 501-2|01,292
Shawnee|9/2 501-2|01,429
Shawnee|9/2 501-3|02,10
Shawnee|9/3 501-2|01,476
Shawnee|9/3 501-3|02,214
Shawnee|9/4 501-2|01,566
Shawnee|9/5 501-2|01,565
Shawnee|9/6 501-3|01,617
Shawnee|9/8 501-3|02,879
Shawnee|9/9 501-2|01,386
Shawnee|90 South Mission 437-B|01,448
Shawnee|90 South Mission 437-C|02,53
Shawnee|91 Central Mission 437-C|01,764
Shawnee|92 Sherwood 437-C|01,552
Shawnee|93 South Sherwood 437-C|01,567
Shawnee|94 Indian Hills 437-C|01,664
Shawnee|95 York 437-C|01,591
Shawnee|96 Vaquero 437-A|02,1
Shawnee|96 Vaquero 437-C|01,446
Shawnee|97 York Outer 437-C|01,74
Shawnee|99 Verbena 437-A|01,112
Sheridan|Adell/1/213|01,2
Sheridan|Adell/1/412|03,8
Sheridan|Blm/3/316|01,21
Sheridan|Blm/3/412|02,8
Sheridan|BOW/1/412|01,26
Sheridan|E Hoxie City 1|01,501
Sheridan|Es/1/293-1|01,33
Sheridan|Es/1/412|02,5
Sheridan|Ke/1/412|01,65
Sheridan|Ke/2/412|01,69
Sheridan|Lo/3/316|01,16
Sheridan|Lo/3/412|02,57
Sheridan|Pa/2/316|01,3
Sheridan|Pa/2/412|02,78
Sheridan|Pd/3/294-4|01,3
Sheridan|Pd/3/316|02,40
Sheridan|Selden/3/316|01,143
Sheridan|Sh/3/316|01,28
Sheridan|Sh/3/412|02,32
Sheridan|SO/3/274|03,4
Sheridan|SO/3/291|01,94
Sheridan|SO/3/412|02,29
Sheridan|SP/2/291|01,1
Sheridan|SP/2/292|02,16
Sheridan|SP/2/412|03,49
Sheridan|UN/2/412|01,23
Sheridan|VA/1/412|01,76
Sheridan|W Hoxie City/2|01,359
Sheridan|WS/1/292|01,26
Sheridan|WS/1/412|02,23
Sherman|11.1 Ward  1|01,802
Sherman|12.1 Ward  2|01,572
Sherman|13.1 Ward 3|01,519
Sherman|14.1 Ward 4  Comm Dist #1|01,422
Sherman|14.2 Ward 4  Comm Dist #2|02,432
Sherman|25.1 Kanorado City|01,89
Sherman|51.1 Grant Twp|01,46
Sherman|52.1 Iowa Twp  USD 314|01,1
Sherman|52.2 Iowa Twp  USD 352|02,18
Sherman|53.1 Itasca Twp|01,218
Sherman|54.1 Lincoln Twp|01,59
Sherman|55.1 Llanos Twp  USD 314|01,26
Sherman|55.2 Llanos Twp USD 352|02,4
Sherman|56.1 Logan Twp|01,162
Sherman|57.1 McPherson Twp|01,20
Sherman|58.1 Shermanville Twp|01,22
Sherman|59.1 Smoky Twp|01,48
Sherman|60.1 Stateline Twp|01,44
Sherman|61.1 Union Twp  USD 314|01,32
Sherman|61.2 Union Twp  USD 352|02,8
Sherman|62.1 Voltaire Twp|01,145
Sherman|63.1 Washington Twp|01,65
Smith|Athol City|01,29
Smith|Banner Township|01,52
Smith|Beaver Township|01,34
Smith|Blaine Township|01,33
Smith|Cedar City|01,22
Smith|Cedar Township|01,62
Smith|Center I-Smith Center City|01,452
Smith|Center II-Smith Center City|01,513
Smith|Center III-Smith Center City|01,263
Smith|Center III Township|01,50
Smith|Center IV Township|01,83
Smith|Cora Township|01,22
Smith|Crystal Plains Township|01,17
Smith|Dor 110 Township|01,19
Smith|Dor 237 Township|01,2
Smith|Dor 392 Township|01,3
Smith|Garfield 237 Township|01,6
Smith|Garfield 392 Township|01,23
Smith|Gaylord City|01,71
Smith|German Township|01,23
Smith|Harlan Township|01,64
Smith|Harvey 110 Township|01,10
Smith|Harvey 237 Township|01,53
Smith|Houston 237 Township|01,31
Smith|Kensington City|01,334
Smith|Lane 110 Township|01,26
Smith|Lane 237 Township|01,28
Smith|Lebanon City|01,154
Smith|Lincoln 237 Township|01,2
Smith|Lincoln 272 Township|01,39
Smith|Logan Township|01,22
Smith|Martin 110 Township|01,10
Smith|Martin 237 Township|01,10
Smith|Oak Township|01,58
Smith|Pawnee Township|01,31
Smith|Pleasant 110 Township|01,8
Smith|Pleasant 237 Township|01,18
Smith|Swan Township|01,23
Smith|Valley 110 Township (Old 324)|01,3
Smith|Valley 110 Township|01,41
Smith|Valley 237 Township|01,2
Smith|Washington Township|01,38
Smith|Webster Township|01,41
Smith|White Rock Township|01,22
Stafford|Albano/350 Mem 3-6/H1/C3|01,14
Stafford|Albano/351 Mem 2-3-6/H2/C3|03,5
Stafford|Albano/438/H1/C3|06,10
Stafford|Byron/350 Mem 1-4/H3/C2|01,30
Stafford|Byron/355/H3/C2|02,13
Stafford|Cleveland/350 Mem 1-4/H1/C2|01,45
Stafford|Cleveland/351/Mem 1-4-5/H1/C2|02,2
Stafford|Clr Crk/351 Mem 2-3-6/H2/C3|01,23
Stafford|Douglas/350 Mem 1-4/H1/C2|01,17
Stafford|Douglas/351 Mem 1-4-5/H1/C2|02,56
Stafford|E Cooper/349/H4/C1|01,31
Stafford|E Cooper/349/H4/C1|02,1
Stafford|E SJ City/350 Mem 2-5/H1/C3|01,142
Stafford|E SJ City/350 Mem 3-6/H1/C3|04,155
Stafford|E SJ Rural/350 Mem 1-4/H1/C3|02,29
Stafford|Fairview/349/H4/C1|01,58
Stafford|Farmington/351 Mem 1-4-5/H2/C2|01,14
Stafford|Farmington/351 Mem 2-3-6/H2/C2|04,24
Stafford|Hayes/350 Mem 1-4/H3/C2|01,56
Stafford|Hud City/350 Mem 1-4/H3/C2|02,72
Stafford|Lincoln/351 Mem 1-4-5/No H/C2|01,60
Stafford|MX City/351 Mem 1-4-5/H2/C2|02,72
Stafford|MX City/351 Mem 2-3-6/H2/C2|03,158
Stafford|N Seward/350 Mem 1-4/No H/C2|01,13
Stafford|N Seward/351 Mem 1-4-5/No H/C2|02,10
Stafford|N Seward/428/No H/C2|04,46
Stafford|N SF City/349/H4/C1|01,301
Stafford|N SF Rural/349/H4/C1|02,39
Stafford|Ohio/349/H1/C3|01,7
Stafford|Ohio/350 Mem 3-6/H1/C3|02,53
Stafford|Putnam N/355/H3/C2|02,10
Stafford|Putnam S/350 Mem 1-4/H3/C2|01,6
Stafford|Rad City D/351 M 1-4-5/No H/C2|04,13
Stafford|Rad City L/351 M1-4-5/No H/C2|02,8
Stafford|Richland/350 Mem 3-6/H1/C2|01,19
Stafford|Richland/351 Mem 1-4-5/H2/C2|02,11
Stafford|Richland/351 Mem 2-3-6/H2/C2|03,4
Stafford|Rose Valley/349/H1/C3|01,6
Stafford|Rose Valley/350 Mem 3-6/H1/C3|02,32
Stafford|S Seward/350 Mem 1-4/H1/C2|01,35
Stafford|S Seward/351 Mem 1-4-5/H1/C2|02,6
Stafford|S SF City/349/H4/C1|01,286
Stafford|S SF Rural/349/H4/C1|03,49
Stafford|S SJ City/350 Mem 3-6/H1/C3|01,177
Stafford|Sew City/351 Mem 1-4-5/No H/C2|05,40
Stafford|Union/349/H4/C1|01,18
Stafford|W Cooper/349/H4/C1|01,46
Stafford|W Cooper/350 Mem 1-4/H4/C1|03,4
Stafford|W SJ City/350 Mem 2-5/H1/C3|01,211
Stafford|W SJ City/350 Mem 3-6/H1/C3|03,83
Stafford|W SJ Rural/350 Mem 1-4/H1/C3|02,16
Stafford|York/310/H4/C1|01,10
Stafford|York/349/H4/C1|02,22
"Stanton|Big Bow Twp, CC 3,  USD 452|01",141
"Stanton|Johnson City CC 3, USD 452|03",157
"Stanton|Johnson City, CC 1, USD 452|01",164
"Stanton|Johnson City, CC 2, USD 452|02",347
"Stanton|Manter City, CC 1, USD 452|01",92
"Stanton|Manter Twp, CC 1, USD 452|02",62
"Stanton|Stanton Twp, CC 1, USD 452|04",10
"Stanton|Stanton Twp, CC 2, USD 452|05",59
"Stanton|Stanton Twp, CC 3, USD 452|07",4
"Stanton|Stanton Twsp, CC 2, USD 452|06",34
Stevens|Banner|01,106
Stevens|Center 1|01,36
Stevens|Center 2|01,256
Stevens|Harmony|01,66
Stevens|Hugoton 1|01,518
Stevens|Hugoton 2|02,836
Stevens|Hugoton 3|03,919
Stevens|Moscow City|01,148
Stevens|Moscow Rural|03,203
Stevens|Moscow USD210|02,18
Stevens|Pioneer|02,41
Stevens|Voorhees|01,122
Stevens|West Center|01,103
Sumner|263/3 exclave B|02,2
Sumner|263/3 H 82|01,192
Sumner|263/3 H82 Pt A|01,1
Sumner|263/3 H82|01,2
Sumner|263/3 Pt A|01,1
"Sumner|263/3, BP Twnshp DD H 82|01",7
"Sumner|263/3, BP Twnshp DD|06",3
"Sumner|263/3, Cowskin DD|05",404
"Sumner|263/3, cowskin drainage|01",6
"Sumner|263/3, Peck Imp Dist|05",77
Sumner|263/3|01,1020
Sumner|2633/3 H82|01,263
Sumner|264|01,101
Sumner|264|02,143
Sumner|331/5|01,135
Sumner|331/6|02,154
Sumner|353 H80|01,1
Sumner|353/3 H79 353/3|01,183
Sumner|353/3 H79|01,25
Sumner|353/3 H80|01,5
Sumner|353/3 H80A|01,17
Sumner|353/3|01,895
Sumner|353/3|03,22
Sumner|356/1|02,146
Sumner|356/1|03,21
Sumner|356/2|01,382
Sumner|356/2|02,90
Sumner|356/2|03,24
Sumner|356/3 H116|02,37
Sumner|356/3|01,348
Sumner|356/3|02,474
Sumner|356/3|04,33
"Sumner|357/1, Cowskin DD|04",39
"Sumner|357/1, Cowskin DD|07",215
Sumner|357/1|01,548
Sumner|357/1|02,71
"Sumner|357/2, Cowskin DD|08",17
Sumner|357/2|02,78
Sumner|357/2|03,342
Sumner|357/2|04,309
"Sumner|357/3, Cowskin DD|05",30
Sumner|357/3|02,252
Sumner|357/3|03,498
Sumner|357/3|04,77
Sumner|358/1|01,283
Sumner|358/2|02,664
Sumner|358/2|03,44
Sumner|358/3|01,209
Sumner|358/3|02,27
Sumner|358/3|03,78
Sumner|359/1|01,244
Sumner|359/2|01,111
Sumner|359/2|02,66
Sumner|359/2|03,16
Sumner|359/2|05,2
Sumner|359/3|01,44
Sumner|359/3|02,177
Sumner|359/3|04,43
Sumner|360|01,239
Sumner|360|02,92
Sumner|463/1|03,43
Sumner|463/2|04,70
Sumner|470|02,54
Sumner|509|01,418
Sumner|509|02,158
Sumner|509|03,64
Sumner|H116 356/2|01,39
Sumner|H116 356/3|01,21
Sumner|H116 359/2|02,7
Sumner|H79 353/3|01,86
Sumner|W1 360|01,254
Sumner|W2 360|01,523
Sumner|Wellington City H80 353/1 H80|01,273
Sumner|Wellington City H80 353/1|01,1952
Sumner|Wellington City H80 353/2 H80|02,2300
Sumner|Wellington City H80 353/3 H80|03,804
Sumner|Wellington City H80 353/3|02,223
Sumner|Wellington Lake Exclave 353/3|01,2
Thomas|Barrett Twp-USD 314|02,59
Thomas|Barrett Twp-USD 315|01,19
Thomas|Brewster City-USD 314|01,210
Thomas|East Hale Twp-USD 314|02,27
Thomas|East Hale Twp-USD 315|01,55
Thomas|East Morgan Twp-USD 315|01,201
Thomas|Gem City-USD 315|01,83
Thomas|Kingery Twp-USD 275|01,31
Thomas|Kingery Twp-USD 314|03,29
Thomas|Kingery Twp-USD 315|02,2
Thomas|Lacey Twp-USD 315|02,28
Thomas|Menlo City-USD 316|01,25
Thomas|Menlo Twp-USD 274|03,2
Thomas|Menlo Twp-USD 315|05,1
Thomas|Menlo Twp-USD 316|02,22
Thomas|North Randall Twp-USD 274|01,16
Thomas|North Randall TWp-USD 315|02,38
Thomas|Oakley City-USD 274|01,30
Thomas|Precinct 2 Ward I|01,726
Thomas|Precinct 2 Ward II|02,737
Thomas|Precinct 2 Ward III|03,1111
Thomas|Precinct 2 Ward IV|04,1047
Thomas|Rexford City-USD 316|01,109
Thomas|Rovohl Twp-USD 315|01,124
Thomas|Smith Twp-USD 316|03,37
Thomas|South Randall Twp-USD 274|02,141
Thomas|South Randall Twp-USD 291|03,15
Thomas|Summers Twp-USD 274|01,36
Thomas|Summers Twp-USD 275|02,6
Thomas|Summers Twp-USD 315|03,88
Thomas|Wendell Twp-USD 315|01,16
Thomas|Wendell Twp-USD 316|02,28
Thomas|West Hale Twp-USD 314|02,50
Thomas|West Morgan Twp-USD 315|01,296
Trego|Collyer City|01,64
Trego|Collyer Township|01,146
Trego|East Ogallah Twp USD 208|01,14
Trego|East Ogallah Twp USD 388|02,34
Trego|Ogallah Township USD 208|01,97
Trego|Ogallah Township USD 388|02,25
Trego|South Collyer Twp USD 106|02,9
Trego|South Collyer Twp USD 208|01,12
Trego|South Ogallah Twp USD 106|03,9
Trego|South Ogallah Twp USD 208|01,30
Trego|South Ogallah Twp USD 388|02,28
Trego|South Ogallah Twp USD 395|04,1
Trego|South WaKeeney Twp USD 106|02,10
Trego|South WaKeeney Twp USD 208|01,44
Trego|WaKeeney City Central|01,417
Trego|WaKeeney City East|01,426
Trego|WaKeeney City West|01,439
Trego|WaKeeney Township|01,253
Wabaunsee|Alma City 329-2|01,226
Wabaunsee|Alma City 329-4|02,65
Wabaunsee|Alma City 329-5|03,321
Wabaunsee|Alma Twp 329-2|01,84
Wabaunsee|Alma Twp 329-4|02,155
Wabaunsee|Alma Twp 329-5|03,61
Wabaunsee|Alta Vista 417|01,287
Wabaunsee|Chalk 329-4|03,2
Wabaunsee|Chalk 330-3 & 6|01,12
Wabaunsee|Chalk 417|02,21
Wabaunsee|Esk 330-3 & 6|01,314
Wabaunsee|Farmer 329-4|01,74
Wabaunsee|Farmer 417|02,4
Wabaunsee|Garfield 329-4|01,33
Wabaunsee|Garfield 417|02,81
Wabaunsee|Hessdale  329-1|01,13
Wabaunsee|Hessdale  329-4|02,31
Wabaunsee|Hessdale 330-3&6|03,25
Wabaunsee|HV 330-2 & 5|01,142
Wabaunsee|Kaw 320|01,68
Wabaunsee|Kaw 321|02,122
Wabaunsee|Kaw 329-2|03,17
Wabaunsee|Keene  329-1|01,11
Wabaunsee|Keene  330-2 & 5|03,62
Wabaunsee|Keene  330-3 & 6|04,23
Wabaunsee|Keene 330-1 & 4|02,354
Wabaunsee|LWID  330-3&6|04,119
Wabaunsee|Maple Hill 321|01,43
Wabaunsee|Maple Hill 329-1|02,107
Wabaunsee|Maple Hill 329-3|03,33
Wabaunsee|Maple Hill 329-6|04,115
Wabaunsee|McFarland  329-1|01,16
Wabaunsee|McFarland  329-2|02,37
Wabaunsee|McFarland 329-5|05,3
Wabaunsee|MF City 329-1|01,191
Wabaunsee|MF City 329-5|05,18
Wabaunsee|MH City 329-3|01,468
Wabaunsee|MH City 329-6|06,3
Wabaunsee|MH Twp 330-1 & 4|05,130
Wabaunsee|Paxico  320|01,2
Wabaunsee|Paxico  329-2|03,102
Wabaunsee|Paxico  329-6|04,160
Wabaunsee|Paxico 329-1|02,87
Wabaunsee|Paxico FVID 329-1|05,61
Wabaunsee|Plumb 330-2 & 5|02,281
Wabaunsee|PX City 329-6|01,146
Wabaunsee|Wab Twp 320|01,303
Wabaunsee|Wab Twp 320x|04,35
Wabaunsee|Wab Twp 329-2|02,48
Wabaunsee|Wab Twp 329-4|03,75
Wabaunsee|Washington - 329-4|01,67
Wabaunsee|Wilm Twp 330-2&5|02,23
Wabaunsee|Wilm Twp 330-3&6|03,100
Wallace|000010-Harrison Twp (241)|01,46
Wallace|000020-Sharon Springs P1 (241)|01,244
Wallace|000020-SS Twp P3 (241)|01,35
Wallace|000030-Sharon Springs P2 (241)|01,314
Wallace|000030-SS Twp P4 (241)|01,111
Wallace|000030-SS Twp P4 (242)|02,2
Wallace|000040-Wallace City (241)|01,35
Wallace|000040-Wallace Twp (241)|01,70
Wallace|000040-Wallace Twp (275)|02,13
Wallace|000050-Weskan Twp (241)|01,20
Wallace|000050-Weskan Twp (242)|02,229
"Washington|Barnes City, 223.3|01",86
"Washington|Barnes Township, 223.3|01",8
"Washington|Barnes Township, 223.4|02",22
"Washington|Barnes Township, 498.3-6|03",8
"Washington|Brantford Township, 109.2-5|04",6
"Washington|Brantford Township, 223.1|01",2
"Washington|Brantford Township, 224.3|02",56
"Washington|Char Twp, 223.4, Hanover Hosp|05",22
"Washington|Char Twp, 223.6, Hanover Hosp|06",5
"Washington|Charleston Township, 108.2-5|01",13
"Washington|Charleston Township, 223.4|02",5
"Washington|Charleston Township, 223.6|03",4
"Washington|Clifton City, 224.1|02",25
"Washington|Clifton City, 224.2|01",164
"Washington|Clifton Township, 224.3|02",57
"Washington|Clifton Township, 224.6|03",13
"Washington|Coleman Township, 108.1-4|01",37
"Washington|Coleman Township, 223.1|02",7
"Washington|Farmington Twp, 108.1-4|01",41
"Washington|Farmington Twp, 108.2-5|02",73
"Washington|Frank Twp, 223.6, Hanover Hosp|03",17
"Washington|Franklin Township, 108.1-4|01",17
"Washington|Franklin Township, 223.6|02",25
"Washington|Grant Township, 108.1-4|01",24
"Washington|Grant Township, 224-3|02",2
"Washington|Greenleaf City, 108.3-6|01",160
"Washington|Greenleaf Township, 108.3-6|01",21
"Washington|Greenleaf Township, 223.3|03",39
"Washington|Haddam City, 108.1-4|01",59
"Washington|Haddam Township, 108.1-4|01",42
"Washington|Hanover City, 223.4|01",107
"Washington|Hanover City, 223.5|02",237
"Washington|Hanover City, 223.6|03",81
"Washington|Hanover Township, 223.4|01",92
"Washington|Hanover Township, 223.6|02",78
"Washington|Highland Township, 108.1-4|01",17
"Washington|Hollenberg City, 223.6|01",11
"Washington|Indep Twp, 223.6, Hanover Hosp|02",69
"Washington|Independence Twp, 223.6|01",9
"Washington|Kimeo Township, 223.3|01",32
"Washington|Lincoln Township, 223.3|01",20
"Washington|Lincoln Township, 498.3-6|02",9
"Washington|Linn City, 223.1|01",97
"Washington|Linn City, 223.2|02",95
"Washington|Linn Township, 223.1|01",65
"Washington|Linn Township, 223.2|02",38
"Washington|Little Blue Township, 223.4|02",49
"Washington|Logan Township, 108-2-5|01",13
"Washington|Logan Township, 108.3-6|02",69
"Washington|Lowe Township, 108.1-4|01",45
"Washington|Mahaska City, 108.1-4|01",39
"Washington|Mill Creek Township, 108.1-4|01",57
"Washington|Morrowville City, 108.1-4|01",81
"Washington|Palmer City, 223.2|01",90
Washington|Sheridan Township 223.3|03,9
"Washington|Sheridan Township, 223.2|01",29
"Washington|Sheridan Township, 224.3|02",32
"Washington|Sherman Township, 223.2|01",19
"Washington|Sherman Township, 223.3|02",83
"Washington|Sherman Township, 224.3|03",5
"Washington|Strawberry Twp, 108.1-4|01",2
"Washington|Strawberry Twp, 223.1|03",65
"Washington|Strawberry Twp, 224.3|04",2
Washington|Strawberry Twp. 223.2|02,16
"Washington|Union Township, 108.1-4|01",16
"Washington|Vining City, 224.1|01",2
"Washington|Washington City, 108.2-5|01",438
"Washington|Washington City, 108.3-6|02",223
"Washington|Washington Twp, 108.1-4|01",17
"Washington|Washington Twp, 108.2-5|02",39
"Washington|Washington Twp, 108.3-6|03",80
"Washington|Washington Twp, 223.1|04",8
Wichita|NE USD 466|00,1
Wichita|PREC 1 CITY|01,348
Wichita|PREC 1 COUNTY|02,73
Wichita|PREC 2 CITY|01,437
Wichita|PREC 2 COUNTY|01,93
Wichita|PREC 3-467-1|01,104
Wichita|PREC 3-467-2|02,170
Wichita|SE USD 466|00,4
Wilson|USD 387-114|01,258
Wilson|USD 387-114|02,61
Wilson|USD 387-225|01,265
Wilson|USD 387-225|03,24
Wilson|USD 387-336|01,132
Wilson|USD 387-336|02,259
Wilson|USD 447|01,69
Wilson|USD 461-114|01,553
Wilson|USD 461-225|01,229
Wilson|USD 461-225W4|01,501
Wilson|USD 461-336|01,408
Wilson|USD 461-336|02,115
Wilson|USD 484-114|01,561
Wilson|USD 484-114|02,17
Wilson|USD 484-225 W1|01,313
Wilson|USD 484-225 W2|01,121
Wilson|USD 484-225 W3|01,137
Wilson|USD 484-225 W4|02,272
Wilson|USD 484-225|01,37
Wilson|USD 484-225|02,88
Wilson|USD 484-336-2|03,43
Wilson|USD 484-336|01,422
Wilson|USD 484-336|02,50
Wilson|USD 484-336|03,74
Wilson|USD 484-3362|03,25
Woodson|2T/Toronto City|01,170
Woodson|3Y/YC Ward #1 (366 ALG)|01,214
Woodson|3Y/YC Ward #1 366 ALG|02,281
Woodson|3Y/YC Ward #2 366 ALG|01,405
Woodson|Center Twp/366 ALG /1|03,29
Woodson|Center Twp/366 ALG /3|04,149
Woodson|Center Twp/366 ALG/1|01,159
Woodson|Center Twp/366 ALG/3|02,119
Woodson|Center Twp/387/6 7/ 1|05,1
Woodson|Liberty Twp/245/2 7/3|01,5
Woodson|Liberty Twp/366 ALG /3|04,79
Woodson|Liberty Twp/366 ALG/1|03,27
Woodson|Neosho Falls City|01,74
Woodson|Neosho Falls/245/2 7/1|01,3
Woodson|Neosho Falls/366 ALG/1|03,28
Woodson|NF/Piqua/258/1 7/1|01,23
Woodson|NF/Piqua/366 ALG/1|02,146
Woodson|North Twp/245/4 7/3|01,7
Woodson|North Twp/245/6 7/3|02,4
Woodson|North Twp/366 ALG /3|04,27
Woodson|North Twp/366 ALG/3|03,1
Woodson|Perry Twp/258/1 7/1|01,12
Woodson|Perry Twp/366 ALG/1|02,62
Woodson|Perry Twp/387/6 7/1|03,1
Woodson|Toronto/366 ALG/3|01,70
Woodson|Toronto/386/257/3|02,3
Woodson|Toronto/389/3 7/3|03,120
Woodson|Toronto/484/367/3|04,5
Wyandotte|BS01-01.204|4,1236
Wyandotte|BS02-01.204|4,1067
Wyandotte|BS03-01.204|4,1299
Wyandotte|BS04-01.204|4,1628
Wyandotte|DW01-01.204|4,30
Wyandotte|ED01-01.204|4,2658
Wyandotte|ED02-01.204|4,414
Wyandotte|ED02-02.500|5,9
Wyandotte|KC01-01.500-FF|5-2,1
Wyandotte|KC01-01.500|5,303
